0.000	16.000	0.045	-0.093	-0.001	-0.720
0.000	16.000	0.045	-0.098	-0.001	-0.540
-0.100	15.000	0.045	-0.094	-0.001	-0.660
-0.100	15.000	0.046	-0.092	-0.001	-0.600
0.100	16.000	0.046	-0.095	-0.001	-0.680
0.100	16.000	0.045	-0.095	-0.001	-0.770
-0.100	15.000	0.045	-0.095	-0.001	-0.670
0.100	15.000	0.044	-0.098	-0.001	-0.720
-0.200	15.000	0.045	-0.095	-0.001	-0.560
-0.000	16.000	0.046	-0.098	-0.001	-0.620
-0.300	16.000	0.046	-0.093	-0.001	-0.670
0.100	16.000	0.046	-0.098	-0.001	-0.700
0.100	15.000	0.045	-0.097	-0.001	-0.670
0.100	16.000	0.044	-0.095	-0.000	-0.500
0.300	15.000	0.045	-0.096	-0.001	-0.700
-0.000	15.000	0.044	-0.095	-0.001	-0.550
0.100	15.000	0.045	-0.095	-0.001	-0.630
0.000	15.000	0.048	-0.096	-0.001	-0.650
